full_address,house_number,house_number_suffix,street_predirection,street_name,street_type,address_postdirection,city,state,zipcode,latitude,longitude,precinct_portion_id
1044 N SCOTT ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
319 N EAST ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
325 SHORT ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
70 DUQUESNE DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
1025 CHESTERFIELD DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
102 W CHERRY ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
1135 CHELSEA AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
651 PARK ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
45 JOLIETTE DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
711 TYLER ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
322 PITTSBURG AVE,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
743 W WASHINGTON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
2400 KENJAMES CT,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
211 S UPTON ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
944 WOODLAWN AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
400 HUDSON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
308 MICHAEL DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
419 N ASH ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
120 ORCHARD LN,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
340 N HARMONY DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
143 N WILHELM ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
513 W WASHINGTON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
1125 BECCA LN,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
580 W MAUMEE AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
208 DRY CREEK DR,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
239 PONTIOUS PL,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
241 E MARION ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
150 BRADFORD AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
504 EAST ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
204 HIGH ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
423 N ASH ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
1753 OAKWOOD AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
469 W MAUMEE AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
1309 LAGRANGE ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
909 N SCOTT ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
1065 WESTMONT AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
1425 SEDWARD AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
102 E MARION ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
384 MARLOW DR,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAT
1371 LYNNE AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
631 E WASHINGTON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
413 WISTERIA LN,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
1225 RYE ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
324 N VINE ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
316 W MAIN ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
224 APPIAN AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
513 E MAPLE ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
102 BRIARCLIFF ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
324 E PLUM ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
585 ROHM DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
401 E NORTH ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
107 E YOUNG ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
150 E HENRY ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
19608 US HIGHWAY 6,,,,,,,NAPOLEON,OH,43545,,,35-P-ABE
201 MARY ANN ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
247 YEAGER ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
60 JOLIETTE DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
1060 KENILWORTH AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
104 MILL ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
215 N BRAYER ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
620 E WATER ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
2403 KENJAMES CT,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
319 E PLUM ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
330 E BARTLOW ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
20184 US HIGHWAY 6,,,,,,,RIDGEVILLE CORNERS,OH,43555,,,35-P-ABE
228 MEEKISON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
202 E MAPLE ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
1021 N SHEFFIELD AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
945 CLAIRMONT AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
306 N HENRY ST,,,,,,,MALINTA,OH,43535,,,35-P-AAY
224 N KEYSER ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
1020 W PATRIOT DR,,,,,,,DESHLER,OH,43516,,,35-P-AAL
240 HALEY ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
235 S KEYSER ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
128 BRADFORD AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
910 WESTCHESTER AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
630 W MAPLE ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
900 E GRACEWAY DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
135 NORTHCREST DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
703 EAST ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
240 BRIARCLIFF DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
463 SOUTH AVE,,,,,,,COLTON,OH,43510,,,35-P-ABF
2423 GLEN ARBORS DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
22809 US HIGHWAY 6,,,,,,,RIDGEVILLE CORNERS,OH,43555,,,35-P-ABE
744 HALEY ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
155 BRADFORD AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
9036 US HIGHWAY 6,,,,,,,NAPOLEON,OH,43545,,,35-P-AAQ
430 MARION ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
108 BRIARCLIFF ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
331 E WASHINGTON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
421 S KEYSER ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
558 BECKHAM ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
2521 GLEN ARBORS DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
240 DEPOT ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
109 HOLLY HILL DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
965 CHESTERFIELD DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
755 W CLINTON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
402 JAHNS RD,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
950 WESTCHESTER AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
935 WESTMONT AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
18335 US HIGHWAY 6,,,,,,,NAPOLEON,OH,43545,,,35-P-AAP
6 PARK LN,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
262 N FIRST ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
823 DAGGETT AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
444 APPIAN AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
449 APPIAN AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
203 LEE AVE,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
221 E MAIN ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
320 NORTHCREST DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
104 FAIRVIEW ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
1069 REYNOLDS ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
982 WALNUT ST,,,,,,,NEW BAVARIA,OH,43548,,,35-P-ABC
445 W HENRY ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
310 CLEVELAND ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
20320 US HIGHWAY 6,,,,,,,NAPOLEON,OH,43545,,,35-P-ABE
312 S BRAYER ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
1132 BALES RD,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
336 W MULBERRY ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
16966 US HIGHWAY 6,,,,,,,NAPOLEON,OH,43545,,,35-P-ABB
725 HALEY ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
506 EAST ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
195 OLD CREEK DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
721 S PERRY ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
341 E MAIN ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
415 N KEYSER ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
123 YEAGER ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
487 INDEPENDENCE CT,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
512 W MAIN ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
725 S EAST ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
120 VINCENNES DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
516 WEST ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
585 W NORTH ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
20409 US HIGHWAY 6,,,,,,,RIDGEVILLE CORNERS,OH,43555,,,35-P-ABE
150 BEAVER ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
636 EUCLID AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
229 THOMAS AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
415 S FIRST ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
930 KENILWORTH AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
304 WALNUT ST,,,,,,,RIDGEVILLE CORNERS,OH,43555,,,35-P-ABE
107 W CHERRY ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
5858 US HIGHWAY 6,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
233 W BARNES AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
235 ALLENDALE ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
107 WALNUT ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
217 RAILWAY AVE,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
710 RAILWAY AVE,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
20154 US HIGHWAY 6,,,,,,,NAPOLEON,OH,43545,,,35-P-ABE
330 S PARK ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
123 S VINE ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
215 KOLBE ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
440 BRIARCLIFF DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
162 W MAUMEE AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
839 MAPLE ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
217 E FRONT ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
1144 LAGRANGE ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
2413 KENJAMES CT,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
11 LAKEVIEW DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
417 STEARNS AVE,,,,,,,DESHLER,OH,43516,,,35-P-AAL
109 S HENRY ST,,,,,,,MALINTA,OH,43535,,,35-P-AAY
835 W MAIN ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
529 E WASHINGTON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
406 E MAPLE ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
600 FIRST ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
202 E WABASH ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
235 MASON ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
316 E MAPLE ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
206 JAHNS RD,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
270 N FIRST ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
403 S WILHELM ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
526 1/2 HIGH ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
60 DUQUESNE DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
818 PARK ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
782 WALNUT ST,,,,,,,NEW BAVARIA,OH,43548,,,35-P-ABC
1144 INDIANA AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
111 W CHERRY ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
256 WALNUT ST,,,,,,,RIDGEVILLE CORNERS,OH,43555,,,35-P-ABE
422 JOHN ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
424 WILLIAM ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
1035 1/2 N PERRY ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
123 N LIND ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
619 HOBSON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
620 N FIRST ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
923 W WASHINGTON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
2485 GLEN ARBORS DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
720 TRAIL DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
110 REED ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
618 THIRD ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-ABF
105 1/2 N TURKEYFOOT AVE,,,,,,,MALINTA,OH,43535,,,35-P-AAY
801 KENILWORTH AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
1122 N SHEFFIELD AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
505 ENGLISH ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
758 PARK ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
750 W WASHINGTON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
600 NORTH ST,,,,,,,COLTON,OH,43510,,,35-P-ABF
225 E MAUMEE AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
145 W NORTH ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
880 CLAIRMONT AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
111 N LIND ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
410 KAUFMAN ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
401 E MAPLE ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
1051 N SCOTT ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
614 S PERRY ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
5944 US HIGHWAY 6,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
421 N SQUIRE ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
540 N ASH ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
1448 OAKWOOD AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
304 S WILHELM ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
205 MONROE ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
326 N PARK ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
2532 GLEN ARBORS DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
230 E MAIN ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
458 S KEYSER ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
403 W MAPLE ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
222 JAHNS RD,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
2517 GLEN ARBORS DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
313 W MAPLE ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
205 N MAIN ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
323 E MAPLE ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
155 WAYNE PARK DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
304 WILLIAM ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
1126 HURST DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
215 1/2 FILMORE ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
224 W MAIN ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
417 W MAIN ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
1098 CLAIRMONT AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
177 THOMAS AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
80 DUQUESNE DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
115 ANN ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
456 W MAUMEE AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
320 OAK ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
8789 US HIGHWAY 6,,,,,,,NAPOLEON,OH,43545,,,35-P-AAQ
1041 FAIRVIEW DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
1689 OAKWOOD AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
523 W CLINTON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
539 W WASHINGTON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
605 EAST ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
230 BELTON ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
120 E MAPLE ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
1006 WESTMONT AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
302 OAK ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
222 1/2 S WILHELM ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
1065 HIGHLAND AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
503 E WASHINGTON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
47 SUTHERLAND AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
50 JOLIETTE DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
732 W WASHINGTON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
825 CRIPPLE CREEK CT,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
1017 N PERRY ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
116 ANN ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
906 LYNNE AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
435 OXFORD ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
235 W NORTH ST,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
2538 GLEN ARBORS DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
865 LYNNE AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
439 WALNUT ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
134 BLAINE ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
103 N CANAL ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAO
215 COLDWATER RD,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
304 N THERESE ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
1059 DODD ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
925 W WASHINGTON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
410 HUDDLE RD,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
1116 CHELSEA AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
234 MAUMEE LN,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
414 HUDDLE RD,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
412 W WASHINGTON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
904 W WASHINGTON ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
236 MAUMEE LN,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
1060 N SHEFFIELD AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
403 W MAIN ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
46 OAK DR,,,,,,,NAPOLEON,OH,43545,,,35-P-ABA
108 WALNUT ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
316 RANDOLPH ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
104 MAIN ST,,,,,,,MALINTA,OH,43535,,,35-P-AAY
220 W CHERRY ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
221 N WILHELM ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
779 FOX BRIDGE RD,,,,,,,NAPOLEON,OH,43545,,,35-P-AAQ
113 N TURKEYFOOT AVE,,,,,,,MALINTA,OH,43535,,,35-P-AAY
1162 CHELSEA AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
157 W MAUMEE AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
411 W MAIN ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
903 HALEY AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
545 ROHM DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
223 W MAPLE ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
675 BUCKEYE LN,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
837 NORTON AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
303 S PINE ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
217 THOMAS AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
900 STRONG ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
230 W WALNUT ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
214 E CHERRY ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
340 BELTON ST,,,,,,,HAMLER,OH,43524,,,35-P-AAW
817 MAPLE ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
108 MARY ANN ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
707 W MAIN ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
114 W ELM ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
1036 WESTMONT AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
1064 DODD ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
446 S WILHELM ST,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
542 EUCLID AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
33 SUNNYDALE ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
1525 WILLIAMSBURG DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
1135 KENILWORTH AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
1857 US HIGHWAY 6,,,,,,,MCCLURE,OH,43534,,,35-P-AAK
804 W RIVERVIEW AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
131 E ELM ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
333 E MAPLE ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
1540 WILLIAMSBURG DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAI
309 S KEYSER ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
578 BECKLEE DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
618 WELSTED ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
821 HALEY AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
205 PONTIOUS PL,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
329 E BARNES AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
832 WOODLAWN AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
223 RAILWAY AVE,,,,,,,HOLGATE,OH,43527,,,35-P-AAS
918 W MAIN ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
839 E GRACEWAY DR,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
117 S TURKEYFOOT AVE,,,,,,,MALINTA,OH,43535,,,35-P-AAY
435 FILMORE ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
107 E NORTH ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
52 SUTHERLAND AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
297 PATRICIA AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
112 S VINE ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
131 BROWNELL ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAH
319 W MAIN ST,,,,,,,DESHLER,OH,43516,,,35-P-AAL
265 PATRICIA AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
613 HALEY AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
311 CAREY ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
2404 KENJAMES CT,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
837 MAPLE ST,,,,,,,NAPOLEON,OH,43545,,,35-P-AAA
602 BRIARHEATH AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAC
1138 INDIANA AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAB
230 S TURKEYFOOT AVE,,,,,,,MALINTA,OH,43535,,,35-P-AAY
165 BRADFORD AVE,,,,,,,NAPOLEON,OH,43545,,,35-P-AAE
107 E MAPLE ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
401 W MAPLE ST,,,,,,,LIBERTY CENTER,OH,43532,,,35-P-AAV
